blind_id,replicate_index,status,failure_cause,spin_map,spin_mean,ci68_lower,ci68_upper,ci95_lower,ci95_upper,chi2_per_dof,runtime_s,noise_seed
blind_1c59bc2c4a2c,12,COMPLETED,,-0.5045189201778237,-0.5024086072626567,-0.5158966574039476,-0.48773989396629097,-0.5375648657831331,-0.470517625928741,1.2243753449940271,1.2923393000019132,1348782571
blind_1c59bc2c4a2c,13,COMPLETED,,-0.48696478132863075,-0.48333394728175993,-0.4981579781334614,-0.4696160783932535,-0.5102958910109217,-0.4522306529905913,1.0022746220212753,1.27562559999933,2585733637
blind_1c59bc2c4a2c,14,COMPLETED,,-0.5184165998198327,-0.5212658064284309,-0.5449795502396594,-0.49986449361350405,-0.5706375877847415,-0.4856710709264052,1.632587505181904,1.2700422999987495,600314490
blind_1c59bc2c4a2c,15,COMPLETED,,-0.513871144753808,-0.5198427214237905,-0.5378242443869635,-0.5029753484958936,-0.5674098139625359,-0.4911990646795358,1.1011620173561965,1.2503662000017357,1539507974
blind_1c59bc2c4a2c,16,COMPLETED,,-0.5113846204321524,-0.5112688660425958,-0.5256568856789858,-0.4969345446584563,-0.5513450910156873,-0.48269598131441593,0.8268511202510832,1.2708759999950416,206916539
blind_1c59bc2c4a2c,17,COMPLETED,,-0.5094345031185402,-0.5062657883527426,-0.5178760344366455,-0.4946377559705524,-0.5401032560064796,-0.47732611148732873,1.336957705982311,1.2697197999950731,829175217
blind_1c59bc2c4a2c,18,COMPLETED,,-0.5183734004311996,-0.5329172767163342,-0.5577485974754823,-0.5085920599059216,-0.5861810343101895,-0.49721063838158386,1.2815739211024983,1.2574746000027517,560135932
blind_1c59bc2c4a2c,19,COMPLETED,,-0.5050751803137177,-0.51355201219086,-0.5327534271897139,-0.4964228709759688,-0.5674989609495384,-0.48435066190835185,1.0815327814384916,1.2528423000039766,2015361916
blind_1c59bc2c4a2c,20,COMPLETED,,-0.498884031103717,-0.5089463365981755,-0.529635248319282,-0.49045547371153847,-0.5553780247879776,-0.47673339536270976,1.2119367254610145,1.268607100006193,1586953104
blind_1c59bc2c4a2c,21,COMPLETED,,-0.511522683991402,-0.5243834438463094,-0.5438066550620042,-0.5065643390153833,-0.5696944202297186,-0.49529679648496205,1.718911680436633,1.2945911999995587,3273037213
blind_1c59bc2c4a2c,22,COMPLETED,,-0.5202305233250691,-0.5255045523090329,-0.552723574214435,-0.4988412646166645,-0.5792756999556706,-0.4852627620495949,0.7719287795247985,1.268534599999839,1227534379
blind_1c59bc2c4a2c,23,COMPLETED,,-0.50696705073452,-0.5094348917855748,-0.5220610108412778,-0.4971212630248972,-0.551222999902929,-0.4870579910248228,1.4301905255115275,1.26060509999661,2088451686
blind_1c59bc2c4a2c,24,COMPLETED,,-0.5105130289884652,-0.5232766766674136,-0.546539956888862,-0.5022393261443797,-0.5789073898690121,-0.49031838847820214,1.6232906718062963,1.294358099999954,385605126
blind_1c59bc2c4a2c,25,COMPLETED,,-0.5206059755473151,-0.5275936182710202,-0.5548667889961106,-0.5037618174061449,-0.5827498219452146,-0.49163307893458075,1.0601947997782306,1.2820071000023745,1450202050
blind_1c59bc2c4a2c,26,COMPLETED,,-0.5077223904547559,-0.5306174926275644,-0.5599783880870774,-0.5041052468681462,-0.5897371873115735,-0.4934788694672354,1.878367842381671,1.263819899999362,1411569255
blind_1c59bc2c4a2c,27,COMPLETED,,-0.4864822804631096,-0.48542298373642717,-0.5001451944363317,-0.4697505627795414,-0.5195673360765594,-0.4549207398106552,0.8613070436879685,1.27283190000162,1306811151
blind_1c59bc2c4a2c,28,COMPLETED,,-0.5045817337472086,-0.5140286852099626,-0.5354969461684971,-0.4956645045727329,-0.5639284592595745,-0.4826958345279292,0.9244904466616024,1.2887145999993663,762749251
blind_1c59bc2c4a2c,29,COMPLETED,,-0.5029004836223026,-0.512640381239882,-0.5289504214846323,-0.4969656907721854,-0.5675383363480745,-0.486175400467791,1.6913357305041103,1.2870761000012862,4006190210
blind_1c59bc2c4a2c,30,COMPLETED,,-0.5203313363380574,-0.5235861973454143,-0.5476012801340714,-0.5016872748805912,-0.571966707199117,-0.4860009076771639,0.6628862129872994,1.2862133999951766,3873966082
blind_1c59bc2c4a2c,31,COMPLETED,,-0.5505451224873237,-0.5516899702095077,-0.5771210154994545,-0.524364350930446,-0.6044069181745663,-0.5027508771056048,0.977843290715889,1.272804599997471,477964820
blind_1c59bc2c4a2c,32,COMPLETED,,-0.5009741628648767,-0.4997660207480321,-0.513564518971943,-0.48501661375488303,-0.5340988627528597,-0.4683256613912914,1.0500529302142168,1.2569208999993862,4285524950
blind_1c59bc2c4a2c,33,COMPLETED,,-0.5026615154081051,-0.5027802651208272,-0.5174775083462386,-0.48807617196732067,-0.5415961206514928,-0.47004791562046844,1.0593668098153097,1.2605946000039694,2400514920
blind_1c59bc2c4a2c,34,COMPLETED,,-0.48901625260854437,-0.4871845956754467,-0.4997051579070231,-0.47384078503824584,-0.5147938050464294,-0.45902497726859315,0.7077854211051782,1.2929944999996223,3083156516
blind_1c59bc2c4a2c,35,COMPLETED,,-0.5071347050775309,-0.5053543866646384,-0.5213564969330646,-0.48999441281795625,-0.5452492591580629,-0.47681003274290845,1.3529990051993055,1.272702099995513,821813553
blind_1c59bc2c4a2c,36,COMPLETED,,-0.5057844167682477,-0.5019715362775778,-0.5130508314546286,-0.4908151779294815,-0.5272166617971956,-0.4761796514882122,1.0512355835560427,1.2721988999983296,3274938406
blind_1c59bc2c4a2c,37,COMPLETED,,-0.5096449387333978,-0.51731249285683,-0.5351127954005109,-0.5019712366350725,-0.5669494344874391,-0.4915067620314027,1.4865096373345523,1.2880919000017457,4209157542
blind_1c59bc2c4a2c,38,COMPLETED,,-0.5257930570427365,-0.5346370604651851,-0.5604719955484797,-0.5084120253123546,-0.5843177421033401,-0.4955243091852676,1.1808985793535656,1.2902993999960017,2319450251
blind_1c59bc2c4a2c,39,COMPLETED,,-0.5026698429858539,-0.49921518969783607,-0.5119928799766764,-0.4852832527484152,-0.5322688193660176,-0.471317763381411,1.5986535036751937,1.2993507999999565,4108784897
blind_1c59bc2c4a2c,40,COMPLETED,,-0.5207367337116893,-0.5360398750272457,-0.5656382499054515,-0.506606895477522,-0.5922358644031059,-0.4947950607954451,0.9511621507856773,1.2841386000000057,3125714568
blind_1c59bc2c4a2c,41,COMPLETED,,-0.5365919459297901,-0.5382386741815415,-0.5651720459201304,-0.5098697032869253,-0.5902352465093857,-0.4939209534508798,1.0465980652552644,1.2507066999969538,1746135406
blind_1c59bc2c4a2c,42,COMPLETED,,-0.5255435029940171,-0.5257385462743397,-0.5495390393168511,-0.5014433110394072,-0.5741902131170558,-0.48690568159113234,1.451826093971508,1.2844774999975925,2477361839
blind_1c59bc2c4a2c,43,COMPLETED,,-0.5100539990344637,-0.5408026390883175,-0.5757481404540825,-0.5102153174121092,-0.6016554482232951,-0.49908192320998873,1.0506053343970234,1.273977400000149,789311895
blind_1c59bc2c4a2c,44,COMPLETED,,-0.543386684627418,-0.5400520068796716,-0.5642112836347456,-0.5132531860535383,-0.5850004664645766,-0.49333807481165814,1.1225558712666948,1.2852503000030993,3363770880
blind_1c59bc2c4a2c,45,COMPLETED,,-0.486867777765201,-0.48186634228049585,-0.4964600902272683,-0.4666052852591403,-0.5151748908111021,-0.4489031891271779,1.5840862998131364,1.2605566999991424,2771947654
blind_1c59bc2c4a2c,46,COMPLETED,,-0.5116892142212571,-0.5054274473154049,-0.516829333847326,-0.49377525290022084,-0.5325250030919232,-0.4798309719006236,1.2458066096637732,1.301684899997781,3599219558
blind_1c59bc2c4a2c,47,COMPLETED,,-0.4858544759924662,-0.48343696916326734,-0.4989379341700473,-0.4685267823134727,-0.5144443404442524,-0.450195305382528,1.2964727869992834,1.2835311999951955,720102189
blind_1c59bc2c4a2c,48,COMPLETED,,-0.5037796341632806,-0.5032011919738807,-0.5162158942989059,-0.48887044046116046,-0.5375578707257409,-0.4757105748817399,1.3924186755705021,1.2670000999933109,3067750985
blind_1c59bc2c4a2c,49,COMPLETED,,-0.4978851756555001,-0.49980884534275055,-0.5156309654834823,-0.484303484160543,-0.5409642569172946,-0.46804077424021545,0.5391971666191454,1.2862703999999212,1174631823
blind_1c59bc2c4a2c,50,COMPLETED,,-0.4977624416620025,-0.497739793313482,-0.5128221640842111,-0.481748457830605,-0.5369583231187388,-0.4654165676985638,0.7518641032184885,1.2768504000050598,1999937726
blind_1c59bc2c4a2c,51,COMPLETED,,-0.5134935037716641,-0.5179638045587805,-0.537738355676236,-0.5002645659673691,-0.5637299991363212,-0.4874073479508965,1.21347840948358,1.2712529999989783,857159806
blind_1c59bc2c4a2c,52,COMPLETED,,-0.5067607866306704,-0.5043384180806841,-0.5180901295537087,-0.4901878407036406,-0.5388945988501488,-0.47585655046875625,1.3493329912196252,1.254396899996209,445747260
blind_1c59bc2c4a2c,53,COMPLETED,,-0.5025078217309198,-0.500463488530503,-0.5140291666995839,-0.486551152169971,-0.536484218076686,-0.4738656174000493,1.3314994268785072,1.2781697000027634,2021043866
blind_1c59bc2c4a2c,54,COMPLETED,,-0.5112676806557167,-0.5214806639397866,-0.546167146027176,-0.49802411608717895,-0.5712881997972993,-0.4848035103576779,0.7644582973653904,1.2592743000059272,3937568234
blind_1c59bc2c4a2c,55,COMPLETED,,-0.507287187474957,-0.5184107999828319,-0.538250805293711,-0.5001896774612019,-0.5645687777367303,-0.4884521895952998,0.9696758476257931,1.269957999997132,1802018153
blind_1c59bc2c4a2c,56,COMPLETED,,-0.5079467466723966,-0.5064626198740079,-0.5199293176792111,-0.49342217292573803,-0.545509350837626,-0.4796937102578011,1.3170030624322069,1.2985084999963874,4115482794
blind_1c59bc2c4a2c,57,COMPLETED,,-0.5002042502066618,-0.4966512136959,-0.5124888603663301,-0.48038769295624273,-0.5349284143518407,-0.46405165345880084,1.0516425301675185,1.2777178000033018,4198220015
blind_1c59bc2c4a2c,58,COMPLETED,,-0.5021198190752214,-0.5044484587752558,-0.5238772896372715,-0.48770481986863307,-0.5497401716539178,-0.4713506092150337,0.3970572019228278,1.2556374999985565,2886133998
blind_1c59bc2c4a2c,59,COMPLETED,,-0.5084642833549309,-0.5450591077378135,-0.5800529650296051,-0.5114179258201252,-0.6023587300277823,-0.5006934809636219,1.467242231364758,1.291607400002249,2467507153
blind_1c59bc2c4a2c,60,COMPLETED,,-0.5019856687555734,-0.5017731550273138,-0.5142215624807698,-0.48957967920808304,-0.5348153703389527,-0.476101295833628,1.4002089210833926,1.2674956000046222,1112432311
blind_1c59bc2c4a2c,61,COMPLETED,,-0.5192106899927244,-0.5256563546982906,-0.5525072729676302,-0.499611188925932,-0.5772856612947457,-0.4831150214094849,1.5313110655796849,1.2528209000010975,1751825282
blind_1c59bc2c4a2c,62,COMPLETED,,-0.5046794109157597,-0.5029999745861938,-0.5169029993659304,-0.48905079100799126,-0.5393911535160049,-0.47596330443642787,0.7290818632415661,1.2656265999976313,2290604181
blind_1c59bc2c4a2c,63,COMPLETED,,-0.5402345733024958,-0.5382669273136553,-0.5622869635721811,-0.5140312490829227,-0.5875952291791026,-0.4979754524148718,1.0100406093125314,1.2528856999997515,4246134414
blind_1c59bc2c4a2c,64,COMPLETED,,-0.5131043479874154,-0.5227152920693178,-0.5406686386368076,-0.5057806196313168,-0.5682156478324115,-0.49564682611409555,0.9553049979923423,1.2545194999984233,4116704191
blind_1c59bc2c4a2c,65,COMPLETED,,-0.5181991439629563,-0.5206724017797163,-0.5427777253676456,-0.4999305327672096,-0.5691266385760462,-0.48687177352443467,0.8482800789828482,1.248910700000124,253571353
blind_1c59bc2c4a2c,66,COMPLETED,,-0.5022246628827008,-0.5107797962835376,-0.5338018699673719,-0.49100836863976965,-0.5587968862413251,-0.47582173103779213,1.6077950294872538,1.266637599997921,3995735958
blind_1c59bc2c4a2c,67,COMPLETED,,-0.5104092779747795,-0.5172272474883546,-0.5407902539345897,-0.49655826315265367,-0.5672231085700158,-0.4842417607553489,0.5969338734787691,1.2888066000014078,614965753
blind_1c59bc2c4a2c,68,COMPLETED,,-0.5093242981525279,-0.5097467884593013,-0.5265177244097603,-0.4931964467867717,-0.550171474661816,-0.4780787591693544,0.9109487371917624,1.2843569000033312,2175976802
blind_1c59bc2c4a2c,69,COMPLETED,,-0.5089398063636346,-0.5118328493525056,-0.5323597138976882,-0.4935457798013481,-0.5577599136194674,-0.4794979006742447,0.9558310077838272,1.2859135000035167,247453016
blind_1c59bc2c4a2c,70,COMPLETED,,-0.5372093450936837,-0.5388530220412538,-0.5630139782786446,-0.5124421851522116,-0.5863700407239577,-0.496359396254165,0.8607530337313033,1.297921099998348,3274126954
blind_1c59bc2c4a2c,71,COMPLETED,,-0.5039821450638381,-0.5103728773629433,-0.5301218433401705,-0.4921546079191677,-0.5572623342712398,-0.47973068148220543,0.5371352635440599,1.2587551000033272,860128697
blind_1c59bc2c4a2c,72,COMPLETED,,-0.5207136400320402,-0.5145472430324717,-0.5236061866959586,-0.5046747451435643,-0.5383690017504764,-0.4920795796308595,1.211264660376673,1.2658472999974038,2144817221
blind_1c59bc2c4a2c,73,COMPLETED,,-0.514713761236975,-0.5250875099598171,-0.54810749307152,-0.5045585507422966,-0.5738114903161209,-0.49075222481777936,0.950507624179459,1.26957499999844,3425762904
blind_1c59bc2c4a2c,74,COMPLETED,,-0.5052593526634859,-0.5221433129294577,-0.5460845553139442,-0.5013960401718537,-0.5793972024911384,-0.4921899654116309,1.604696976893512,1.3035690000033355,341161307
blind_1c59bc2c4a2c,75,COMPLETED,,-0.4925329394052168,-0.4927950953551742,-0.5076353060819114,-0.4770509566441538,-0.5224863382140307,-0.46194279987042086,1.1506476139884951,1.2675298000031034,2439395589
blind_1c59bc2c4a2c,76,COMPLETED,,-0.5291454092624328,-0.534909943724481,-0.5587738110343419,-0.508498774549965,-0.5832247689560502,-0.4929107199159461,0.8915755759380136,1.2737529000005452,803305764
blind_1c59bc2c4a2c,77,COMPLETED,,-0.5279998149416916,-0.5283088449418056,-0.5525996858959368,-0.5057314793816435,-0.5738533869314687,-0.49241233213558105,1.2079847505394785,1.2782154999949853,1921606747
blind_1c59bc2c4a2c,78,COMPLETED,,-0.5030281974636505,-0.4996871985854165,-0.5111086593035422,-0.48758736360005145,-0.5339437224050368,-0.4753699567539337,1.2914498882823275,1.2738198000006378,1506479105
blind_1c59bc2c4a2c,79,COMPLETED,,-0.5106642352714382,-0.5223425621736347,-0.5439883218033191,-0.5034143462532579,-0.569833759110947,-0.49336611632011707,1.3458755294787614,1.2743078999992576,1320459624
blind_1c59bc2c4a2c,80,COMPLETED,,-0.5080173792880643,-0.509651508503923,-0.5231856725348443,-0.49690122244879037,-0.5494466778970312,-0.48372207103589443,1.2433419879192527,1.2701164999962202,64884483
blind_1c59bc2c4a2c,81,COMPLETED,,-0.5561019569805163,-0.5569665548214122,-0.5831976665537314,-0.5293368532436229,-0.6091406663747502,-0.5071681491727635,0.8213327549027098,1.2796555000022636,3357671560
blind_1c59bc2c4a2c,82,COMPLETED,,-0.5070226389114256,-0.5028463746940662,-0.5149408098225843,-0.4900766887144675,-0.533721921650887,-0.47508825309949415,0.8538628331009869,1.2597441999969305,842824609
blind_1c59bc2c4a2c,83,COMPLETED,,-0.5060570102703676,-0.5088401643072256,-0.5269143296611914,-0.49253472038589663,-0.5507911946803823,-0.47595738902348195,0.6643781676350057,1.2866193000008934,887166305
blind_1c59bc2c4a2c,84,COMPLETED,,-0.47812420172604464,-0.4769538552503303,-0.49177846654351076,-0.4611925638317006,-0.5044536523641624,-0.44449931604547416,0.8369264121009077,1.26692919999914,3356592331
blind_1c59bc2c4a2c,85,COMPLETED,,-0.5262913036586565,-0.5245857676710144,-0.5505358485418591,-0.50016630696156,-0.5755636076707088,-0.484111744656528,0.7053948755496927,1.25246380000317,1479379372
blind_1c59bc2c4a2c,86,COMPLETED,,-0.5136643603321827,-0.524578396772226,-0.5454487123527202,-0.5061969805996855,-0.5737971632803259,-0.4951367652923498,0.7063833897324368,1.2519674000068335,734619520
blind_1c59bc2c4a2c,87,COMPLETED,,-0.5120642447491219,-0.5107961009255628,-0.5263328379887623,-0.4949509521460447,-0.5513407820883891,-0.481278441453442,1.6436247349062205,1.2816786999974283,2024140008
blind_1c59bc2c4a2c,88,COMPLETED,,-0.5026606149238503,-0.5074018458401311,-0.5261702841726781,-0.4905004146237733,-0.5522848195592858,-0.4788438320527194,0.9820805640519578,1.2761106000034488,1034709950
blind_1c59bc2c4a2c,89,COMPLETED,,-0.5013939781815245,-0.5015675220898757,-0.5155665855922369,-0.48673737868880235,-0.537339628051312,-0.46820805188409886,1.5200198816760897,1.2603449000016553,2570859416
blind_1c59bc2c4a2c,90,COMPLETED,,-0.5152314944131637,-0.5268548734698413,-0.5486211859093729,-0.5064557322349461,-0.5748820266333748,-0.4949551358506734,1.005463524883124,1.2612533999999869,400086355
blind_1c59bc2c4a2c,91,COMPLETED,,-0.504702234493855,-0.5121085735810598,-0.5341214120879801,-0.49329596118745594,-0.5613746926948938,-0.4778910827785943,1.4030741019705493,1.262743600003887,63407184
blind_1c59bc2c4a2c,92,COMPLETED,,-0.5339959257484835,-0.5161801260380595,-0.5438221637917977,-0.4910025031540054,-0.5624855311251019,-0.474623633424187,1.107275096339953,1.2790732999928878,1660317662
blind_1c59bc2c4a2c,93,COMPLETED,,-0.5165267601186115,-0.5191404393417774,-0.5408862133914856,-0.49934739916576576,-0.5698872793528726,-0.4843056909233029,1.093017457414429,1.2791130999976303,357049422
blind_1c59bc2c4a2c,94,COMPLETED,,-0.5077374854056335,-0.5073772020567097,-0.5200060559872939,-0.4948933077390634,-0.5430399300356112,-0.48161480131186396,1.135473578935787,1.2680887000024086,2386052145
blind_1c59bc2c4a2c,95,COMPLETED,,-0.540785061518227,-0.5388069213545182,-0.5619112759137134,-0.5123295760443802,-0.5821334362847176,-0.4956878011238178,0.8260970287303798,1.2702571999980137,899883839
blind_1c59bc2c4a2c,96,COMPLETED,,-0.509413330616555,-0.5179032591710626,-0.5356133393877514,-0.5011932548528105,-0.563726965420412,-0.4893926775823775,1.0517704253450442,1.2938175999952364,2108457361
blind_1c59bc2c4a2c,97,COMPLETED,,-0.5236701237065887,-0.5177554203914126,-0.5417098252860332,-0.49662076919322734,-0.5639720272162304,-0.4817206810454846,1.2349424875279142,1.2928465000004508,1298838732
blind_1c59bc2c4a2c,98,COMPLETED,,-0.5131109378622751,-0.5188267919241714,-0.5437560243364875,-0.498100480258728,-0.5661190927017963,-0.4843412410103613,1.2988905027018591,1.2916055000023334,1504839376
blind_1c59bc2c4a2c,99,COMPLETED,,-0.560013001720256,-0.5584896137416046,-0.5875895574412592,-0.5281154076433036,-0.6093952967505852,-0.5046609368281954,1.34881134276261,1.2718394999974407,910164434
blind_d3b6cd030f16,0,COMPLETED,,0.7225977400573863,0.7229630986375878,0.7179102464912409,0.7279700624880138,0.7135673770257016,0.7339568964730293,7.253811654587153,1.251742299995385,2664936579
blind_d3b6cd030f16,1,COMPLETED,,0.7166152257276734,0.7169844965328415,0.7119488133104909,0.7221162529585697,0.7064380997612567,0.7275674589639324,6.726408440855184,1.2489143999991938,1806306598
blind_d3b6cd030f16,2,COMPLETED,,0.7258311565559866,0.7263318906643057,0.7208638898326892,0.7317862462859009,0.7156932990863041,0.7372448765031592,7.411308688781384,1.298557099995378,3114402363
blind_d3b6cd030f16,3,COMPLETED,,0.7205636672991182,0.7209664329701236,0.7159572062185192,0.7260938382108151,0.7117609554648148,0.7310198656458624,8.779932716107702,1.2722059000006993,3283862529
blind_d3b6cd030f16,4,COMPLETED,,0.7203828758000156,0.7209845276024338,0.7159542877115752,0.7259564775993643,0.7107587265670151,0.7317981318181345,8.312838608467843,1.278252900003281,815628727
blind_d3b6cd030f16,5,COMPLETED,,0.7234042940849649,0.7230023515726053,0.7177456179031451,0.7281758062002291,0.7132747750177062,0.7336433191645254,7.941751388953201,1.259310399997048,1036234367
blind_d3b6cd030f16,6,COMPLETED,,0.7228432785279386,0.7230725246317808,0.718098602981341,0.7284592847962946,0.7132409448555488,0.7338952383957701,7.9853657372263145,1.266007999998692,1585364043
blind_d3b6cd030f16,7,COMPLETED,,0.7216402777589541,0.7219427498008932,0.716534775530597,0.7272766583182053,0.7118024894393636,0.7321979870987134,6.427897448845389,1.26076109999849,3797104996
blind_d3b6cd030f16,8,COMPLETED,,0.7302148289832942,0.740267363771768,0.7259538277314721,0.7403600712036843,0.7207240517533684,0.8137941865065368,6.908329196747968,1.2766848000028403,3311067146
blind_d3b6cd030f16,9,COMPLETED,,0.7259136760204676,0.7258718711263056,0.7201546079250674,0.7312158931039062,0.7152736781812947,0.7374115063486119,4.719109557193106,1.2778980000002775,3626143798
blind_d3b6cd030f16,10,COMPLETED,,0.719939213831055,0.7200491527276728,0.7150239602362717,0.7251155887744888,0.7102564143337786,0.7296455669570816,7.557126962145972,1.2697960000004969,858652405
blind_d3b6cd030f16,11,COMPLETED,,0.7231483476548287,0.7234128668054222,0.7177438914259469,0.7289594660739606,0.7124190640384651,0.7350861477308555,5.78399521070322,1.2854223999966052,3080052535
blind_d3b6cd030f16,12,COMPLETED,,0.7246779876420137,0.7242667380356866,0.7192634335819239,0.7292149650253685,0.7135436889538318,0.7348592639150486,6.979843394626571,1.2786183999996865,1658569057
blind_d3b6cd030f16,13,COMPLETED,,0.7160958582316373,0.7161343057525373,0.7110643041791892,0.7212601387859803,0.7066294981145195,0.7264418069248305,7.161120185887871,1.276406599994516,734146657
blind_d3b6cd030f16,14,COMPLETED,,0.7221399658437391,0.7232837332697707,0.7179435706930647,0.7287186518585868,0.712345996319746,0.7340255483706217,5.5765070749563606,1.2641273000044748,626258180
blind_d3b6cd030f16,15,COMPLETED,,0.7181562766165039,0.7194402474594743,0.7139078237816595,0.7253855389886666,0.7085805580781244,0.7316245964106629,5.1935651273072105,1.277190499997232,38175648
blind_d3b6cd030f16,16,COMPLETED,,0.7201912427400325,0.7208149785576043,0.71528539226071,0.7260908234452815,0.7105861990314952,0.7323298446974568,4.362505083331055,1.2704862000027788,2840209326
blind_d3b6cd030f16,17,COMPLETED,,0.7216606286148249,0.7213811200295343,0.7162820565306208,0.7264902145386457,0.7110489081995671,0.732777074975929,5.654559076033521,1.2707325000010314,3412956559
blind_d3b6cd030f16,18,COMPLETED,,0.7189175103196297,0.7193169738493558,0.7139868546500533,0.7242345025842174,0.7092978700875894,0.7312485758262379,6.207212972716789,1.2721813999960432,1813196745
blind_d3b6cd030f16,19,COMPLETED,,0.720610975668038,0.7203188273804608,0.7150546520132285,0.7254605177486041,0.7102759801278041,0.7307421520741568,7.6534499916335195,1.268186399996921,2209287457
blind_d3b6cd030f16,20,COMPLETED,,0.7179646312429684,0.7184591290276336,0.7133631119775561,0.7235076075893071,0.7088489041167478,0.7296444637347104,7.109395522513354,1.266603900003247,1464069282
blind_d3b6cd030f16,21,COMPLETED,,0.724554819620453,0.7252426900290538,0.7200236162606086,0.730511501954535,0.7149852654643604,0.7359651325751796,6.024986370832933,1.2639409999974305,3521683575
blind_d3b6cd030f16,22,COMPLETED,,0.718274857472103,0.7179807307812797,0.7128765955669112,0.7231613022949334,0.7078854173072168,0.7279111445178431,7.444530922485609,1.2753645999982837,334064777
blind_d3b6cd030f16,23,COMPLETED,,0.7247536966014402,0.725285507405703,0.7197651674547798,0.7305837910264963,0.7148850269210392,0.7355171114346511,7.106286301802398,1.2675190000009025,2750858918
blind_d3b6cd030f16,24,COMPLETED,,0.718527313805188,0.7191313787181605,0.7137755113082963,0.7245515502643413,0.7090285762069537,0.7294090135009534,6.458036236997568,1.2584244999961811,3776076139
blind_d3b6cd030f16,25,COMPLETED,,0.7218293661304103,0.7216501725790622,0.716783769846005,0.7267912402878841,0.7116699951972459,0.7320084622464532,5.24444610778585,1.2762594999949215,288839702
blind_d3b6cd030f16,26,COMPLETED,,0.7279057828296178,0.7276639858501898,0.722307382970245,0.732973432576646,0.7174341294719087,0.7388482459955648,6.03328243320989,1.2654948000053992,2790293719
blind_d3b6cd030f16,27,COMPLETED,,0.706870752923639,0.7072836595355432,0.7022176490531361,0.7121251273310281,0.6979973918517247,0.7168773590388655,8.074824769058104,1.2678424999976414,3285105451
blind_d3b6cd030f16,28,COMPLETED,,0.7222828762843144,0.7224320444425257,0.7170065682148367,0.728169799673895,0.7120574223397869,0.7334631370385455,6.605002918491971,1.2523995999945328,4012552084
blind_d3b6cd030f16,29,COMPLETED,,0.7198746101099492,0.7199313469793452,0.7146597508542945,0.7251212230562867,0.7095813845031946,0.7303373254628197,6.092625295355669,1.2802357999971719,631312572
blind_d3b6cd030f16,30,COMPLETED,,0.725209518654125,0.7256821366788254,0.7204990428317888,0.7307306088516715,0.7157436801943221,0.7358668846443718,7.300832527761893,1.2719413000013446,3158125698
blind_d3b6cd030f16,31,COMPLETED,,0.718122713306188,0.7180599043087141,0.7124278720833465,0.7237067527478179,0.7076481558021569,0.7295456424716563,6.109203872069171,1.2752029999974184,953081726
blind_d3b6cd030f16,32,COMPLETED,,0.7214483962420413,0.7219696130726746,0.7162496224665629,0.7277390065898018,0.7112346311380249,0.7332923039725474,5.515405346276197,1.2542632999975467,2099125144
blind_d3b6cd030f16,33,COMPLETED,,0.7218588205674082,0.7221171284089575,0.7169963022076669,0.7272107466227951,0.7125410619862087,0.7324867632835791,7.319311139812399,1.261251899995841,4009614706
blind_d3b6cd030f16,34,COMPLETED,,0.722997355723048,0.7240371907294607,0.7185015534154742,0.7296274165241177,0.7136624390516401,0.7353255539551395,4.906315536078775,1.2827515000026324,3995465027
blind_d3b6cd030f16,35,COMPLETED,,0.7234825716573069,0.7243770609361192,0.7185002978980795,0.7302528797134837,0.7132809334489326,0.736294962009174,5.049692579617911,1.2882163999965996,4119915565
blind_d3b6cd030f16,36,COMPLETED,,0.7218803364074872,0.7218278083820985,0.7166823781886008,0.7270267167868003,0.7117372632366823,0.7321248625007829,7.352783246257962,1.2628891000058502,292536346
blind_d3b6cd030f16,37,COMPLETED,,0.7232995543477181,0.7228763984972901,0.7174561527143216,0.7282826170552752,0.7125014022247177,0.7340440889983301,6.063352566718219,1.2609601999938604,1565253657
blind_d3b6cd030f16,38,COMPLETED,,0.7203988090050056,0.7202736286478404,0.7151152117633894,0.7253836931043602,0.7108472546525776,0.7304667797071855,10.448751061442545,1.2722740999961388,4121843579
blind_d3b6cd030f16,39,COMPLETED,,0.7264902406660994,0.7261089719404454,0.7206741963605963,0.7317155952869456,0.714872509505775,0.7369309146820678,6.050418936297183,1.2520131999990554,1884203108
blind_d3b6cd030f16,40,COMPLETED,,0.726232475530743,0.7264880098846243,0.7211990863793666,0.7316646940622505,0.7165186580533427,0.7368343508567692,8.36846869981121,1.270745599998918,3333243437
blind_d3b6cd030f16,41,COMPLETED,,0.7241362067440197,0.7240317602329815,0.7186947582875629,0.7292108810159098,0.7142971834257553,0.7355877745006938,6.575682172348582,1.282603299994662,202784643
blind_d3b6cd030f16,42,COMPLETED,,0.725540719644977,0.7256052048942704,0.7200373480773775,0.73102251073755,0.715260884537429,0.7369222969861835,6.3456495350300886,1.2583224000045448,4097241546
blind_d3b6cd030f16,43,COMPLETED,,0.7206137009606556,0.7202879276022967,0.7148558926083344,0.7256009100002725,0.7099577023171099,0.7306244594166527,7.670199232658808,1.2611057999965851,1504756018
blind_d3b6cd030f16,44,COMPLETED,,0.7210968095911203,0.7204637225802777,0.7151887222788355,0.7255105498444867,0.7105796824965451,0.7301199114278888,7.43697479258214,1.2628869999971357,4110149675
blind_d3b6cd030f16,45,COMPLETED,,0.7251251329781941,0.7252905081039788,0.71996149807469,0.7305698058022374,0.7156341114280182,0.73599906240862,6.647995289462022,1.2585712999934913,2136845730
