a_star,radius_rg,zero_torque_flux,stressed_flux_delta_eta_0p02
0.9,66.98245391562176,2.8125779058728972e-08,2.8292366633345673e-08
0.9,67.78022135771225,2.7198188641229485e-08,2.7357935836998077e-08
0.9,68.58749028645275,2.6300886541526972e-08,2.6454075101330747e-08
0.9,69.4043738654593,2.5432895805695162e-08,2.5579795822923232e-08
0.9,70.23098660613745,2.4593270510655435e-08,2.4734140913232255e-08
0.9,71.06744438373474,2.378109479798383e-08,2.3916183812165007e-08
0.9,71.91386445358384,2.2995481937004962e-08,2.3125027531791566e-08
0.9,72.77036546753972,2.223557341631658e-08,2.235980372930396e-08
0.9,73.63706749061221,2.1500538062911265e-08,2.161967180835373e-08
0.9,74.51409201779715,2.0789571188092267e-08,2.0903818047931766e-08
0.9,75.4015619911072,2.0101893759397316e-08,2.0211454757972526e-08
0.9,76.29960181680615,1.9436751597763625e-08,1.9541819460885416e-08
0.9,77.20833738284854,1.87934145991955e-08,1.8894174098245707e-08
0.9,78.1278960765263,1.817117598021183e-08,1.8267804261894377e-08
0.9,79.05840680232618,1.756935154636997e-08,1.7662018448716738e-08
0.9,80.0,1.6976737935579144e-08,1.7065606290787505e-08
