a_star,inclination_deg,alpha,beta,emission_radius,redshift,emission_mu
0.0,40.0,19.25,61.25,78.02494768102085,0.9994944475423829,0.80536942570561
0.0,40.0,22.75,61.25,78.86479721721916,1.0026902142744767,0.807921168437242
0.0,40.0,26.25,61.25,79.83348159649393,1.0057760358429588,0.8103781442011179
0.9,70.0,-12.25,-33.25,79.78148181738669,0.9664486397981427,0.4056946226877373
0.9,70.0,-8.75,-33.25,78.26241769260112,0.9701649425348544,0.41358205565458833
0.9,70.0,-5.25,-33.25,77.23465583122147,0.9743420669974542,0.4198162204694158
0.9,70.0,-1.75,-33.25,76.76678911039247,0.9789061636714911,0.42380946981410167
0.9,70.0,1.75,-33.25,76.8909300181711,0.9837265532917718,0.425208539116349
0.9,70.0,5.25,-33.25,77.59557108462914,0.9886383549570148,0.4239939726772775
0.9,70.0,8.75,-33.25,78.82821107518782,0.9934770825395526,0.42047889417784845
0.9,70.0,-26.25,-29.75,79.15090455885795,0.9486975891734686,0.37215619227981456
0.9,70.0,-22.75,-29.75,76.42771491468534,0.9508192013198288,0.3822769631625087
0.9,70.0,-19.25,-29.75,73.81178720180336,0.9533378662824646,0.39327670961378325
0.9,70.0,-15.75,-29.75,71.38609815699984,0.9563597883788225,0.4047929496134921
0.9,70.0,-12.25,-29.75,69.25785071050676,0.9599945330283948,0.41620293495641514
0.9,70.0,-8.75,-29.75,67.54963987613279,0.9643242789954117,0.4266212685073355
0.9,70.0,-5.25,-29.75,66.38163033562405,0.9693610448510492,0.43500428663209667
0.9,70.0,-1.75,-29.75,65.84755103628028,0.9750097319719856,0.440380803437766
0.9,70.0,1.75,-29.75,65.99209052050085,0.9810638069712847,0.4421443545138681
0.9,70.0,5.25,-29.75,66.7990505493788,0.9872480024634626,0.4402616377424843
0.9,70.0,8.75,-29.75,68.19577613296036,0.993290655365563,0.4352708946907852
0.9,70.0,12.25,-29.75,70.07173119493538,0.9989866423225678,0.4280750205060963
0.9,70.0,15.75,-29.75,72.30296766491166,1.0042228977973127,0.41965877401711627
0.9,70.0,19.25,-29.75,74.77350415228838,1.0089675290409537,0.41086863742200336
0.9,70.0,22.75,-29.75,77.38845987436741,1.0132415839798916,0.4023126773862926
0.9,70.0,-36.75,-26.25,78.46914564854637,0.9353202964837358,0.3465393589651205
0.9,70.0,-33.25,-26.25,75.6212168299422,0.9365548055377664,0.3539634480889577
0.9,70.0,-29.75,-26.25,72.74987242390809,0.9379950856382153,0.3626851765462709
0.9,70.0,-26.25,-26.25,69.86515423137,0.9396940328172958,0.3728675824296394
0.9,70.0,-22.75,-26.25,66.99440776450952,0.9417344781157121,0.38460927357977487
0.9,70.0,-19.25,-26.25,64.19081906920307,0.944240312847289,0.3978606871160188
0.9,70.0,-15.75,-26.25,61.541489700157996,0.9473822909711033,0.4123003045932488
0.9,70.0,-12.25,-26.25,59.17078869863384,0.9513658615810758,0.4271912801333014
0.9,70.0,-8.75,-26.25,57.23292916862594,0.9563841435601821,0.4412912992449363
0.9,70.0,-5.25,-26.25,55.88900122456905,0.9625298436857471,0.45294584736371735
0.9,70.0,-1.75,-26.25,55.27047501827693,0.9696969711465675,0.46047409940441086
0.9,70.0,1.75,-26.25,55.441572641691636,0.9775452666083916,0.4627679406973522
0.9,70.0,5.25,-26.25,56.37866673723155,0.9855839442514065,0.45976503525255236
0.9,70.0,8.75,-26.25,57.978151424882476,0.9933369360365643,0.4524483761683972
0.9,70.0,12.25,-26.25,60.08823797651189,1.0004789533175227,0.4423822345762384
0.9,70.0,15.75,-26.25,62.54799092010475,1.006871135198597,0.4311348689791338
0.9,70.0,19.25,-26.25,65.21744344308088,1.0125157595912924,0.41990873064531575
0.9,70.0,22.75,-26.25,67.99202946928267,1.0174882978370887,0.40944542878584994
0.9,70.0,26.25,-26.25,70.80358364102723,1.021885389831602,0.40010120407289623
0.9,70.0,29.75,-26.25,73.61386442959292,1.025797166310117,0.3919736686313006
0.9,70.0,33.25,-26.25,76.40586795618286,1.0292973937686996,0.38501357721151847
0.9,70.0,36.75,-26.25,79.17596253600954,1.032442956898244,0.3791022614707441
0.9,70.0,-47.25,-22.75,78.53629264346047,0.9229622758066396,0.32748202444503055
0.9,70.0,-43.75,-22.75,75.67909485415431,0.9234390767739492,0.3318392369194948
0.9,70.0,-40.25,-22.75,72.81680746345305,0.9240592555970545,0.3370642865947125
0.9,70.0,-36.75,-22.75,69.93835716270856,0.924835811624088,0.34335740763281436
0.9,70.0,-33.25,-22.75,67.03241996687123,0.9257865470116247,0.3509629519198443
0.9,70.0,-29.75,-22.75,64.09002633367407,0.9269400019318208,0.36016950537926234
0.9,70.0,-26.25,-22.75,61.10946722776269,0.9283463785964653,0.37129623599663797
0.9,70.0,-22.75,-22.75,58.104515832525145,0.9300958917074275,0.3846490941318542
0.9,70.0,-19.25,-22.75,55.11653818163451,0.9323458246634733,0.40041956932092587
0.9,70.0,-15.75,-22.75,52.22925555716718,0.9353514900283716,0.41849156935132814
0.9,70.0,-12.25,-22.75,49.58094364487739,0.9394800678128491,0.4381427342990211
0.9,70.0,-8.75,-22.75,47.36345886206337,0.9451602017455536,0.4577225751846056
0.9,70.0,-5.25,-22.75,45.795473759806384,0.9527127765730388,0.4745833213285849
0.9,70.0,-1.75,-22.75,45.06684418159042,0.9620874178857036,0.48566483451035525
0.9,70.0,1.75,-22.75,45.27343486690951,0.9726995821554129,0.48878061512937704
0.9,70.0,5.25,-22.75,46.3792687834292,0.9835972538694631,0.483798718185246
0.9,70.0,8.75,-22.75,48.23140689627538,0.9938827893877344,0.47265330216782064
0.9,70.0,12.25,-22.75,50.61707908747022,1.0030326371929799,0.4582018898816981
0.9,70.0,15.75,-22.75,53.32732685260246,1.0109194681217843,0.44298344134724105
0.9,70.0,19.25,-22.75,56.197822928692936,1.0176544613913383,0.4286424096666534
0.9,70.0,22.75,-22.75,59.12061264050167,1.0234291645375715,0.4159670814888859
0.9,70.0,26.25,-22.75,62.03660220669201,1.0284272161708494,0.40516973677959345
0.9,70.0,29.75,-22.75,64.92109303035045,1.032794268225399,0.3961553393140089
0.9,70.0,33.25,-22.75,67.77008373417436,1.0366371049136907,0.38870057541047576
0.9,70.0,36.75,-22.75,70.59019401963366,1.0400323775744236,0.38255186641977007
0.9,70.0,40.25,-22.75,73.3922908866789,1.0430360795499942,0.37747103750556843
0.9,70.0,43.75,-22.75,76.18791133562816,1.0456909378304893,0.37325233129316576
0.9,70.0,47.25,-22.75,78.98750029415936,1.0480314266496902,0.36972549077225464
0.9,70.0,-57.75,-19.25,79.64232323635419,0.9124896272779073,0.31540199708463684
0.9,70.0,-54.25,-19.25,76.65308928791433,0.9121204238591792,0.3176032991708557
0.9,70.0,-50.75,-19.25,73.68792317881199,0.9118522209679732,0.3202581404325483
0.9,70.0,-47.25,-19.25,70.74237101989941,0.9116985493984991,0.32347766779954085
0.9,70.0,-43.75,-19.25,67.80981803710465,0.9116726064069779,0.32740539659237605
0.9,70.0,-40.25,-19.25,64.88101111772681,0.9117867631842885,0.33222782341393
0.9,70.0,-36.75,-19.25,61.94373142216607,0.9120524720150336,0.3381882542173826
0.9,70.0,-33.25,-19.25,58.98294822278349,0.9124814359462985,0.3456038615303427
0.9,70.0,-29.75,-19.25,55.982111309845955,0.9130898835838785,0.35488415837230486
0.9,70.0,-26.25,-19.25,52.926772269420326,0.913909614287486,0.36654412146761267
0.9,70.0,-22.75,-19.25,49.8124375043892,0.9150124756085815,0.38119333477118394
0.9,70.0,-19.25,-19.25,46.65906597497814,0.9165584829997424,0.3994575693489251
0.9,70.0,-15.75,-19.25,43.533648978100324,0.918876962742412,0.4217470303693447
0.9,70.0,-12.25,-19.25,40.57720440430405,0.9225677795073395,0.44774833718601137
0.9,70.0,-8.75,-19.25,38.02092795493815,0.9285326968220299,0.47559998305610285
0.9,70.0,-5.25,-19.25,36.16337284374831,0.9377219256363458,0.5011605726834634
0.9,70.0,-1.75,-19.25,35.2875134599145,0.9504383494034433,0.5185699894255796
0.9,70.0,1.75,-19.25,35.543050915733026,0.9656501024463995,0.5230807772259611
0.9,70.0,5.25,-19.25,36.872237377602204,0.9812927231509716,0.5143614654496176
0.9,70.0,8.75,-19.25,39.04019785935631,0.9955114026649493,0.49658957943964405
0.9,70.0,12.25,-19.25,41.74330748159445,1.0074872762533378,0.47529703171613535
0.9,70.0,15.75,-19.25,44.71413658953835,1.0172748065195107,0.45457588854198433
0.9,70.0,19.25,-19.25,47.77094547716129,1.0252820465106796,0.43643344538555107
0.9,70.0,22.75,-19.25,50.81600248969785,1.0319301786927095,0.42140220932744954
0.9,70.0,26.25,-19.25,53.811114617336024,1.0375402364178303,0.4092807941117271
0.9,70.0,29.75,-19.25,56.75207320109417,1.0423316052335891,0.3996094286429687
0.9,70.0,33.25,-19.25,59.65035691350102,1.0464507558470233,0.3919000522932298
0.9,70.0,36.75,-19.25,62.52242850601284,1.0499985382558352,0.3857242473229564
0.9,70.0,40.25,-19.25,65.38439771833079,1.0530490005150257,0.380734649360386
0.9,70.0,43.75,-19.25,68.24983693038513,1.0556607133561882,0.3766600599584116
0.9,70.0,47.25,-19.25,71.12922729610993,1.0578830443852054,0.373292557047586
0.9,70.0,50.75,-19.25,74.03014637460068,1.0597594166201183,0.37047396555961504
0.9,70.0,54.25,-19.25,76.95772953055827,1.061328904763956,0.3680841815223452
0.9,70.0,57.75,-19.25,79.91518070495258,1.062626981104099,0.36603186087002537
0.9,70.0,-64.75,-15.75,79.16041793418282,0.9039950795308612,0.3096353990105052
0.9,70.0,-61.25,-15.75,75.99801977678788,0.9028475230110349,0.310723203344007
0.9,70.0,-57.75,-15.75,72.86361112604204,0.9017333816382103,0.3120625398808167
0.9,70.0,-54.25,-15.75,69.75734199685505,0.9006656419818091,0.3137176140206526
0.9,70.0,-50.75,-15.75,66.67846301465778,0.899658812998156,0.31577196650605505
0.9,70.0,-47.25,-15.75,63.62488483035837,0.8987284715617563,0.3183354764583994
0.9,70.0,-43.75,-15.75,60.59258023951786,0.8978903824413816,0.3215543416821243
0.9,70.0,-40.25,-15.75,57.574806569971784,0.8971590445951876,0.32562543694336527
0.9,70.0,-36.75,-15.75,54.56116910157535,0.8965455957971822,0.3308170770803517
0.9,70.0,-33.25,-15.75,51.53666764095087,0.8960553390121052,0.3374989309310936
0.9,70.0,-29.75,-15.75,48.48116198804433,0.8956861336525298,0.3461841852054215
0.9,70.0,-26.25,-15.75,45.37033464234217,0.895431450892585,0.3575853634111908
0.9,70.0,-22.75,-15.75,42.180487957529074,0.8952980506649167,0.37267623336395117
0.9,70.0,-19.25,-15.75,38.90155678027582,0.8953617125001335,0.3927215566556156
0.9,70.0,-15.75,-15.75,35.56471092750665,0.8959084308943263,0.41915073438206485
0.9,70.0,-12.25,-15.75,32.288567216160175,0.8977266031665512,0.4529633277845922
0.9,70.0,-8.75,-15.75,29.331002828353657,0.9025192367997974,0.4931333619106627
0.9,70.0,-5.25,-15.75,27.095260169631047,0.9129140261608955,0.5339265669155521
0.9,70.0,-1.75,-15.75,26.016887070974605,0.9308427226316538,0.5637393033339001
0.9,70.0,1.75,-15.75,26.342535212899186,0.9545872737290804,0.5709711923154207
0.9,70.0,5.25,-15.75,27.973207980151813,0.9789311818268429,0.5545634828320803
0.9,70.0,8.75,-15.75,30.531980238981493,0.9995747089226558,0.5246736525020668
0.9,70.0,12.25,-15.75,33.58187418214846,1.0154941974154117,0.4926429803738638
0.9,70.0,15.75,-15.75,36.796035717181624,1.027566696742739,0.46464909441576546
0.9,70.0,19.25,-15.75,39.99835622792047,1.036930910225811,0.44233317052282084
0.9,70.0,22.75,-15.75,43.12470733052192,1.0444130609253044,0.42521551343098246
0.9,70.0,26.25,-15.75,46.171194191924016,1.0505221172428951,0.4122301143174093
0.9,70.0,29.75,-15.75,49.15796404035303,1.055564356488069,0.4023468951475079
0.9,70.0,33.25,-15.75,52.1102094745276,1.0597348258449608,0.3947418025584305
0.9,70.0,36.75,-15.75,55.05023633611057,1.063170587474294,0.3888010111041371
0.9,70.0,40.25,-15.75,57.99515755659886,1.0659779466288966,0.3840802856620008
0.9,70.0,43.75,-15.75,60.95698704317708,1.0682453600996684,0.38026123973922493
0.9,70.0,47.25,-15.75,63.94354169367365,1.070049255017607,0.37711572840831226
0.9,70.0,50.75,-15.75,66.959464879123,1.0714566182325058,0.374479469709463
0.9,70.0,54.25,-15.75,70.00712051914054,1.0725262497473422,0.372233249207478
0.9,70.0,57.75,-15.75,73.08729617872162,1.0733095387836058,0.37028973987051766
0.9,70.0,61.25,-15.75,76.19972639036969,1.0738511123061747,0.36858430478223664
0.9,70.0,64.75,-15.75,79.34346934023628,1.074189472345929,0.367068573341154
0.9,70.0,-68.25,-12.25,76.85107057487801,0.8962350817749111,0.3066809982033558
0.9,70.0,-64.75,-12.25,73.54190895215896,0.894365726620118,0.3070967598902929
0.9,70.0,-61.25,-12.25,70.25474287292968,0.8924456679029729,0.30765206599383815
0.9,70.0,-57.75,-12.25,66.99110135406427,0.8904793416542711,0.30838696417211076
0.9,70.0,-54.25,-12.25,63.75234010151146,0.8884729508107455,0.30935435094647135
0.9,70.0,-50.75,-12.25,60.53944199259649,0.8864346123110063,0.31062489545822813
0.9,70.0,-47.25,-12.25,57.352701740102844,0.8843742544566071,0.31229421823701037
0.9,70.0,-43.75,-12.25,54.19123609386368,0.8823029944577618,0.31449354816017555
0.9,70.0,-40.25,-12.25,51.052237386337445,0.8802315293789078,0.31740585044657493
0.9,70.0,-36.75,-12.25,47.92986564871547,0.8781667764254072,0.32129072738347575
0.9,70.0,-33.25,-12.25,44.813675984576925,0.8761056161114857,0.3265236196456067
0.9,70.0,-29.75,-12.25,41.686574166297675,0.8740243195750045,0.3336585313266897
0.9,70.0,-26.25,-12.25,38.522679240238645,0.8718629195111306,0.3435291141880322
0.9,70.0,-22.75,-12.25,35.28663325605492,0.8695083870951026,0.3574090791154452
0.9,70.0,-19.25,-12.25,31.93887638442501,0.8667986806169814,0.37724848926983534
0.9,70.0,-15.75,-12.25,28.45769124702373,0.8636302197825785,0.40593688705630243
0.9,70.0,-12.25,-12.25,24.89724560769369,0.8604201152501054,0.4472354251065191
0.9,70.0,-8.75,-12.25,21.49443320707323,0.8594645512681043,0.5040252726332264
0.9,70.0,-5.25,-12.25,18.76618909645151,0.8672265790962683,0.5719250402113285
0.9,70.0,-1.75,-12.25,17.40110248755314,0.8928413461167944,0.6290462775360051
0.9,70.0,1.75,-12.25,17.8318305936054,0.935193595010114,0.6429669642334898
0.9,70.0,5.25,-12.25,19.87395944349177,0.9778807451213398,0.6089452105735107
0.9,70.0,8.75,-12.25,22.89516749994317,1.0094203086698401,0.555736705369994
0.9,70.0,12.25,-12.25,26.277638322891328,1.0304455440669655,0.507461475537709
0.9,70.0,15.75,-12.25,29.66815237419559,1.044846177464288,0.47106090894639113
0.9,70.0,19.25,-12.25,32.946267284875645,1.0553128986168654,0.44523243497633364
0.9,70.0,22.75,-12.25,36.10980560927149,1.0632492065516534,0.42706437790201685
0.9,70.0,26.25,-12.25,39.19480009284696,1.0693752495762772,0.41410827366854364
0.9,70.0,29.75,-12.25,42.23966165016776,1.0741040258222145,0.40465101750872057
0.9,70.0,33.25,-12.25,45.274108779185504,1.077712223582787,0.397558563798324
0.9,70.0,36.75,-12.25,48.31810865076861,1.0804095614913085,0.39208962326366775
0.9,70.0,40.25,-12.25,51.383816658049845,1.082365758172101,0.3877573662157659
0.9,70.0,43.75,-12.25,54.477872500651934,1.0837214134678772,0.3842380843378605
0.9,70.0,47.25,-12.25,57.60327595200135,1.0845932956468236,0.3813130526929593
0.9,70.0,50.75,-12.25,60.7607366305209,1.0850778537922752,0.3788318313155487
0.9,70.0,54.25,-12.25,63.94958773647108,1.0852541702486078,0.3766890110027509
0.9,70.0,57.75,-12.25,67.16838296663683,1.0851866448555187,0.374809337182627
0.9,70.0,61.25,-12.25,70.41527667742007,1.0849274277169807,0.37313807546672595
0.9,70.0,64.75,-12.25,73.6882604433447,1.0845185684388736,0.37163468586885634
0.9,70.0,68.25,-12.25,76.9853063198367,1.0839938653324863,0.3702686090593169
0.9,70.0,-75.25,-8.75,79.30929614926292,0.8928259492282286,0.3051339026882594
0.9,70.0,-71.75,-8.75,75.86884763553583,0.8904795186544285,0.304978710724232
0.9,70.0,-68.25,-8.75,72.43957759397178,0.8880014492020853,0.30485435824256185
0.9,70.0,-64.75,-8.75,69.02269941633207,0.8853812754799667,0.3047741775354219
0.9,70.0,-61.25,-8.75,65.6195540116842,0.8826077265048015,0.3047561031313064
0.9,70.0,-57.75,-8.75,62.23160318654517,0.8796687118528825,0.30482446997133444
0.9,70.0,-54.25,-8.75,58.86040467097166,0.8765513011095787,0.30501263367918247
0.9,70.0,-50.75,-8.75,55.50755394080141,0.8732416565873695,0.3053668550356146
0.9,70.0,-47.25,-8.75,52.17456730111219,0.8697248210539826,0.30595216869850783
0.9,70.0,-43.75,-8.75,48.862662031615734,0.8659841353344611,0.30686144091445594
0.9,70.0,-40.25,-8.75,45.57235755939567,0.8619997906361955,0.3082296870185403
0.9,70.0,-36.75,-8.75,42.30276780955989,0.8577454503023523,0.3102573209664932
0.9,70.0,-33.25,-8.75,39.050368080270665,0.8531806840657808,0.31324907151413717
0.9,70.0,-29.75,-8.75,35.80689509036226,0.8482345053760895,0.31768136239040207
0.9,70.0,-26.25,-8.75,32.55591970142894,0.842770426106963,0.32432333213589576
0.9,70.0,-22.75,-8.75,29.26777545698422,0.8365145938383797,0.33446234717704154
0.9,70.0,-19.25,-8.75,25.89397991775537,0.8289169773727126,0.3503366003267718
0.9,70.0,-15.75,-8.75,22.36859880240379,0.8189268215386508,0.37596338671225504
0.9,70.0,-12.25,-8.75,18.644305417949916,0.8048701204973863,0.4185584820686379
0.9,70.0,-8.75,-8.75,14.831938677128413,0.7859048498477819,0.4897085507973279
0.9,70.0,-5.25,-8.75,11.489729294578277,0.7713036934829013,0.59924774898585
0.9,70.0,-1.75,-8.75,9.710654218116042,0.7998662040403719,0.7219517180588162
0.9,70.0,1.75,-8.75,10.306760175834963,0.8946904406219468,0.7608271540832565
0.9,70.0,5.25,-8.75,12.897058060239615,0.9846244255027058,0.6814898832248859
0.9,70.0,8.75,-8.75,16.389830724240934,1.0338444927119745,0.5829465916489307
0.9,70.0,12.25,-8.75,19.988791391142517,1.0596215410637222,0.5139470494864835
0.9,70.0,15.75,-8.75,23.42893185637596,1.0750640121173054,0.47118925962198716
0.9,70.0,19.25,-8.75,26.712879302074505,1.0852294440253927,0.44457650191314874
0.9,70.0,22.75,-8.75,29.90530072353259,1.0920960853762043,0.42731440011225374
0.9,70.0,26.25,-8.75,33.06157883679027,1.0966477818488976,0.41554081668464304
0.9,70.0,29.75,-8.75,36.21658147269237,1.0995075264353888,0.4071034386435533
0.9,70.0,33.25,-8.75,39.38920374511078,1.1011229753883987,0.4007787818785034
0.9,70.0,36.75,-8.75,42.58830383871634,1.1018287018485584,0.39584863443280416
0.9,70.0,40.25,-8.75,45.81699863692565,1.101875670824404,0.3918760335795767
0.9,70.0,43.75,-8.75,49.075324295504075,1.1014509657684992,0.3885853430659922
0.9,70.0,47.25,-8.75,52.36177858610355,1.10069307054944,0.38579648518323945
0.9,70.0,50.75,-8.75,55.67418195085967,1.0997039276632274,0.3833878363747187
0.9,70.0,54.25,-8.75,59.01014319422965,1.0985582833123362,0.38127466881130034
0.9,70.0,57.75,-8.75,62.3673013150649,1.09731078078712,0.3793962523914849
0.9,70.0,61.25,-8.75,65.74344265446416,1.0960012604039662,0.3777079150199281
0.9,70.0,64.75,-8.75,69.13654974450533,1.0946586791833737,0.37617601948554197
0.9,70.0,68.25,-8.75,72.54481369035646,1.0933039929867394,0.3747747012247698
0.9,70.0,71.75,-8.75,75.96662784554529,1.0919522705295623,0.37348369704388634
0.9,70.0,75.25,-8.75,79.40057270739295,1.090614243510843,0.37228686567889857
0.9,70.0,-78.75,-5.25,79.77807794540603,0.8899355166349641,0.30514617831674556
0.9,70.0,-75.25,-5.25,76.27428946567727,0.8872829715165412,0.3046789001360736
0.9,70.0,-71.75,-5.25,72.77400052406134,0.8844461922536765,0.304188564907282
0.9,70.0,-68.25,-5.25,69.27764700398333,0.881403454787793,0.30367608190023904
0.9,70.0,-64.75,-5.25,65.78573191907486,0.8781293892609796,0.3031433154789535
0.9,70.0,-61.25,-5.25,62.29883602490577,0.874594167363322,0.30259356465384923
0.9,70.0,-57.75,-5.25,58.817628949983956,0.8707624545813778,0.3020322898813243
0.9,70.0,-54.25,-5.25,55.342879507250785,0.8665920377866824,0.30146823050195387
0.9,70.0,-50.75,-5.25,51.875462280171696,0.8620319920762517,0.30091515173821015
0.9,70.0,-47.25,-5.25,48.41635440032833,0.8570201705181626,0.30039462964566077
0.9,70.0,-43.75,-5.25,44.966610083128536,0.8514796539166504,0.29994059181740185
0.9,70.0,-40.25,-5.25,41.527287578068865,0.8453135123329335,0.2996069160274152
0.9,70.0,-36.75,-5.25,38.099276552629,0.8383966355141151,0.2994805355532754
0.9,70.0,-33.25,-5.25,34.68291800542179,0.8305620616950539,0.2997048485658424
0.9,70.0,-29.75,-5.25,31.277189595869203,0.8215760558899213,0.300523282678929
0.9,70.0,-26.25,-5.25,27.87797376635776,0.8110880340123249,0.30236436837826913
0.9,70.0,-22.75,-5.25,24.474392558300448,0.798519027749911,0.3060175544824086
0.9,70.0,-19.25,-5.25,21.041212409887667,0.7827866733593806,0.3130212531850452
0.9,70.0,-15.75,-5.25,17.524486329578004,0.7615612293346364,0.32658262574596286
0.9,70.0,-12.25,-5.25,13.824120014905331,0.72911457154585,0.353879256082876
0.9,70.0,-8.75,-5.25,9.83593176296033,0.6703764385932548,0.4113347494120838
0.9,70.0,-5.25,-5.25,5.859331025484941,0.5560122805733326,0.525717777783189
0.9,70.0,-1.75,-5.25,3.4997839387886365,0.46573781767310496,0.701981785112594
0.9,70.0,1.75,-5.25,4.358959244233556,0.7782041636666313,0.9417280264929823
0.9,70.0,5.25,-5.25,7.560806121162413,1.0316862187849107,0.7559036002114884
0.9,70.0,8.75,-5.25,11.309496312034826,1.0965123410951574,0.5850878735551394
0.9,70.0,12.25,-5.25,14.876466882041697,1.1188909426522995,0.5045892215226194
0.9,70.0,15.75,-5.25,18.26703773769699,1.128787409971323,0.46433305707771505
0.9,70.0,19.25,-5.25,21.584234727353078,1.1327902849826792,0.4415371499734937
0.9,70.0,22.75,-5.25,24.8886355237403,1.1335137313521175,0.4271242305578608
0.9,70.0,26.25,-5.25,28.206148662821796,1.1323799509807255,0.41718665007400696
0.9,70.0,29.75,-5.25,31.54548654112576,1.1302237724358597,0.40987005935070403
0.9,70.0,33.25,-5.25,34.907968113236905,1.1275390676198802,0.4042107266093772
0.9,70.0,36.75,-5.25,38.292048641402445,1.1246165429181703,0.39966632325878104
0.9,70.0,40.25,-5.25,41.695278671120214,1.1216257891778332,0.39591025882795045
0.9,70.0,43.75,-5.25,45.11511104784036,1.1186642041676178,0.3927343226424848
0.9,70.0,47.25,-5.25,48.54920618679648,1.115786081056795,0.38999929127939786
0.9,70.0,50.75,-5.25,51.99552328623008,1.1130199349510983,0.3876082838183129
0.9,70.0,54.25,-5.25,55.45232374568447,1.110378879510716,0.38549159088412704
0.9,70.0,57.75,-5.25,58.918141900673874,1.1078668847473376,0.3835976183195422
0.9,70.0,61.25,-5.25,62.391746728489025,1.1054825763626714,0.38188725277575536
0.9,70.0,64.75,-5.25,65.8721042225,1.1032215542041257,0.3803302271898199
0.9,70.0,68.25,-5.25,69.35834396300459,1.1010778100698975,0.3789027008825058
0.9,70.0,71.75,-5.25,72.84973075409248,1.0990445927410537,0.37758560290123916
0.9,70.0,75.25,-5.25,76.34564109433714,1.0971149311356025,0.3763634697899869
0.9,70.0,78.75,-5.25,79.84554388381798,1.0952819447589404,0.3752236122994088
0.9,70.0,-78.75,-1.75,78.03376719074019,0.8867475463873091,0.30575419379922764
0.9,70.0,-75.25,-1.75,74.52174545687721,0.8838607546631253,0.30507931053297693
0.9,70.0,-71.75,-1.75,71.00965252664015,0.8807539912558592,0.3043497362886165
0.9,70.0,-68.25,-1.75,67.49747745590793,0.8773978732805486,0.30355953449920287
0.9,70.0,-64.75,-1.75,63.98520515701728,0.8737572612189198,0.30270177751066646
0.9,70.0,-61.25,-1.75,60.47281468572342,0.869789729358595,0.3017683303354689
0.9,70.0,-57.75,-1.75,56.96027668916128,0.8654435093737445,0.3007495770432409
0.9,70.0,-54.25,-1.75,53.447549503565675,0.860654678203984,0.2996340728829594
0.9,70.0,-50.75,-1.75,49.93457316974828,0.8553432387237987,0.2984080997140267
0.9,70.0,-47.25,-1.75,46.42125991547111,0.8494075374660115,0.2970550979330217
0.9,70.0,-43.75,-1.75,42.90747863552992,0.8427161142135781,0.2955549441865679
0.9,70.0,-40.25,-1.75,39.39302884772219,0.8350954554206989,0.2938830479727546
0.9,70.0,-36.75,-1.75,35.877595251350726,0.8263109612979619,0.2920092696586029
0.9,70.0,-33.25,-1.75,32.36066515420896,0.8160361524626388,0.28989676101665374
0.9,70.0,-29.75,-1.75,28.841370768219516,0.803800352717168,0.2875011305143161
0.9,70.0,-26.25,-1.75,25.31816991188532,0.7888942266654688,0.2847712150155533
0.9,70.0,-22.75,-1.75,21.788152585457635,0.7701853951493483,0.2816553427023342
0.9,70.0,-19.25,-1.75,18.245402173759718,0.7457193172948288,0.2781248819783735
0.9,70.0,-15.75,-1.75,14.676710633929403,0.7117225119889242,0.2742508558561632
0.9,70.0,-12.25,-1.75,11.049046192196405,0.6595401427140063,0.270422915024157
0.9,70.0,-8.75,-1.75,7.270479058132233,0.562796869080081,0.26732916686232816
0.9,70.0,-5.25,-1.75,3.139860760515095,0.29629441416092767,0.23485491368130917
0.9,70.0,5.25,-1.75,4.52090693562072,1.2487886066166645,0.6872331133822305
0.9,70.0,8.75,-1.75,8.055195196810166,1.2381656217546888,0.5306817200433225
0.9,70.0,12.25,-1.75,11.544922208082394,1.216946748127043,0.47742472963559424
0.9,70.0,15.75,-1.75,15.027787572462344,1.198963174927933,0.4511200156524776
0.9,70.0,19.25,-1.75,18.513747361667317,1.1843426326466124,0.4352406060515334
0.9,70.0,22.75,-1.75,22.004139581939505,1.1723628431751631,0.42446231489090847
0.9,70.0,26.25,-1.75,25.498450564723466,1.1623866657263164,0.4165742252677633
0.9,70.0,29.75,-1.75,28.995912950284414,1.1539409243984071,0.41049320580671633
0.9,70.0,33.25,-1.75,32.49585342882539,1.1466835889866456,0.40562413827172117
0.9,70.0,36.75,-1.75,35.99774154860259,1.1403658698405787,0.40161146319972746
0.9,70.0,40.25,-1.75,39.50117121439001,1.1348039247452146,0.3982287789711033
0.9,70.0,43.75,-1.75,43.005832613399534,1.1298594378790692,0.39532454156268415
0.9,70.0,47.25,-1.75,46.51148795961487,1.125426486874208,0.39279315611465815
0.9,70.0,50.75,-1.75,50.017952958334405,1.1214226032521295,0.3905585785562227
0.9,70.0,54.25,-1.75,53.52508320644119,1.1177825999426676,0.38856451719879026
0.9,70.0,57.75,-1.75,57.032764274739016,1.1144542378066074,0.38676831926596444
0.9,70.0,61.25,-1.75,60.54090451472323,1.1113951307177736,0.38513701356759183
0.9,70.0,64.75,-1.75,64.04942977310662,1.1085704986245353,0.3836446674944461
0.9,70.0,68.25,-1.75,67.55827945886017,1.105951510689604,0.38227057322433305
0.9,70.0,71.75,-1.75,71.06740363784776,1.1035140455331325,0.3809979725169875
0.9,70.0,75.25,-1.75,74.576760810879,1.1012377511981988,0.3798131416594251
0.9,70.0,78.75,-1.75,78.08631621267934,1.0991053233930685,0.3787047223041604
0.9,70.0,-78.75,1.75,77.56227575334847,0.8858596278000084,0.30730481648594365
