group_id,replicate_index,status,failure_cause,epoch_count,spin_true,single_epoch_mean_spin,joint_spin_mean,single_epoch_mean_bias,joint_bias,single_epoch_mean_abs_bias,joint_abs_bias,single_epoch_mean_width_68,joint_width_68,single_epoch_mean_width_95,joint_width_95,single_epoch_coverage_68,joint_coverage_68,single_epoch_coverage_95,joint_coverage_95,joint_width_reduction_fraction,runtime_s,noise_seed
multi_664c5f666404,49,COMPLETED,,2,-0.5,0.7070940761325205,0.6734219886680535,1.2070940761325204,1.1734219886680535,1.2070940761325204,1.1734219886680535,0.08356324875992943,0.15754445142687035,0.09524371905373424,0.165559859614824,0.0,0.0,0.0,0.0,-0.8853318147010181,4.653061799996067,4031105554
multi_664c5f666404,50,COMPLETED,,2,-0.5,0.6634282306673475,0.6806165455388387,1.1634282306673476,1.1806165455388387,1.1634282306673476,1.1806165455388387,0.0840531825501073,0.15531964278887445,0.09474740871391507,0.1626906446523908,0.0,0.0,0.0,0.0,-0.8478734305662072,4.638484700000845,4202544788
multi_664c5f666404,51,COMPLETED,,2,-0.5,0.7486807469002964,0.6958965985329482,1.2486807469002965,1.1958965985329482,1.2486807469002965,1.1958965985329482,0.05350345126276557,0.15146623888088517,0.062152314723904756,0.16360443910599864,0.0,0.0,0.0,0.0,-1.8309620277952878,4.685370400002284,50983951
multi_664c5f666404,52,COMPLETED,,2,-0.5,0.7492352446722514,0.7315291994614241,1.2492352446722514,1.2315291994614241,1.2492352446722514,1.2315291994614241,0.05071650716312576,0.006952220328879322,0.05909679753860525,0.08614051546507318,0.0,0.0,0.0,0.0,0.8629199698922869,4.641481799997564,2587806020
multi_664c5f666404,53,COMPLETED,,2,-0.5,0.7359244859246535,0.7106511293529476,1.2359244859246536,1.2106511293529476,1.2359244859246536,1.2106511293529476,0.05077391523185981,0.007100220314291916,0.13599772828619938,0.199152200588389,0.0,0.0,0.0,0.0,0.8601600786177576,4.632598799995321,2988453426
multi_664c5f666404,54,COMPLETED,,2,-0.5,0.7366227764881148,0.7361369608713944,1.2366227764881148,1.2361369608713944,1.2366227764881148,1.2361369608713944,0.050736949029864975,0.007598374184828227,0.059257429416698204,0.0956959927630856,0.0,0.0,0.0,0.0,0.8502398285644719,4.695425399993837,3817937318
multi_664c5f666404,55,COMPLETED,,2,-0.5,0.7463316956672648,0.7310406315130372,1.2463316956672648,1.231040631513037,1.2463316956672648,1.231040631513037,0.05308785140408745,0.006585294893708404,0.06176065984690515,0.09538739719601474,0.0,0.0,0.0,0.0,0.8759547670599196,4.598723700000846,1437156954
multi_664c5f666404,56,COMPLETED,,2,-0.5,0.7387197999209141,0.7480795702043344,1.238719799920914,1.2480795702043344,1.238719799920914,1.2480795702043344,0.052579362548371866,0.09088658605522204,0.2249015902062107,0.09656598007593009,0.0,0.0,0.0,0.0,-0.7285600595025923,4.583581300001242,218338192
multi_664c5f666404,57,COMPLETED,,2,-0.5,0.7462973522334619,0.7430008965732317,1.246297352233462,1.2430008965732315,1.246297352233462,1.2430008965732315,0.05046481213281989,0.08847715339192308,0.058831540560842166,0.09509448539810217,0.0,0.0,0.0,0.0,-0.7532444817005826,4.655660200005514,1063698125
multi_664c5f666404,58,COMPLETED,,2,-0.5,0.7389846887649828,0.7062155738670899,1.238984688764983,1.2062155738670899,1.238984688764983,1.2062155738670899,0.05120167289936839,0.007594184807279247,0.059674702691496384,0.1658063669280535,0.0,0.0,0.0,0.0,0.85168092413299,4.651181799999904,1545478346
